,name,id,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
3,Pho Far East,pho-far-east-raleigh,FALSE,4,296,4011 Capital Blvd,27604,35.8363981,-78.58332532,$$,19198768621,vietnamese
4,Pho 79 & Crawfish,pho-79-and-crawfish-raleigh,FALSE,3.5,42,3310 Capital Blvd,27604,35.82479479,-78.5855562,$$,19198787898,"vietnamese,seafood"
5,Mo-Te Vietnamese Restaurant,mo-te-vietnamese-restaurant-raleigh,FALSE,4,74,3901-163 Capital Blvd,27604,35.83618644,-78.58626061,$,19198723561,vietnamese
6,Pho Vietnam,pho-vietnam-raleigh,FALSE,4,155,1284 Buck Jones Rd,27606,35.766339,-78.742165,$,19196555665,vietnamese
7,Bida Manda,bida-manda-raleigh,FALSE,4.5,788,222 S Blount St,27601,35.77724927,-78.63670192,$$,19198299999,"laotian,asianfusion,thai"
8,David's Dumpling & Noodle Bar,davids-dumpling-and-noodle-bar-raleigh,FALSE,4,375,1900 Hillsborough St,27607,35.78585154,-78.66142563,$$,19192394536,noodles
9,Buku,buku-raleigh-4,FALSE,4,621,110 E Davie St,27601,35.775418,-78.638039,$$,19198346963,"asianfusion,tapasmallplates,thai"
10,Sushi O Bistro and Sushi Bar,sushi-o-bistro-and-sushi-bar-raleigh,FALSE,3.5,112,222 Glenwood Ave,27603,35.78363,-78.64697,$$,19198388868,sushi
11,The Fiction Kitchen,the-fiction-kitchen-raleigh,FALSE,4.5,336,428 S Dawson St,27601,35.7745972,-78.6438293,$$,19198314177,"vegan,vegetarian,gluten_free"
12,Thaiphoon Bistro,thaiphoon-bistro-raleigh-2,FALSE,3.5,143,301 Glenwood Ave,27603,35.7845466,-78.647389,$$,19197204034,"thai,ramen"
13,Living Kitchen,living-kitchen-raleigh,FALSE,4.5,33,555 Fayetteville St,27601,35.7733573,-78.6392778,$$,19193243515,"vegan,vegetarian,raw_food"
14,Jade Garden Chinese Restaurant,jade-garden-chinese-restaurant-raleigh,FALSE,2.5,50,1207 Hillsborough St,27603,35.78275,-78.65574,$,19195941813,chinese
15,Sushi Blues Cafe,sushi-blues-cafe-raleigh,FALSE,3,285,301 Glenwood Ave,27603,35.78450623,-78.64757067,$$,19196648061,sushi
16,Raleigh Times Bar,raleigh-times-bar-raleigh,FALSE,4,481,14 E Hargett St,27601,35.77813888,-78.63862992,$$,19198330999,"bars,tradamerican"
17,Spring Rolls,spring-rolls-raleigh,FALSE,3,97,4361 Lassiter At N Hills Ave,27609,35.83806375,-78.64378452,$$,19197838180,asianfusion
18,Pearl Chinese Restaurant,pearl-chinese-restaurant-raleigh,FALSE,3.5,74,3215 Avent Ferry Rd,27606,35.76682628,-78.69498809,$,19192338776,"chinese,seafood,soup"
19,Spring Rolls,spring-rolls-raleigh-2,FALSE,4,39,5433 Wade Park Boulevard,27607,35.80698,-78.73032,$$,19198031118,"asianfusion,chinese,sushi"
20,P F Chang's China Bistro,p-f-changs-china-bistro-raleigh-2,FALSE,4,119,Crabtree Valley Mall,27612,35.84018149,-78.67860371,$$,19197877754,"chinese,asianfusion,gluten_free"
1,Sassool,sassool-raleigh-2,FALSE,4.5,125,9650 Strickland Rd,27615,35.904201,-78.656772,$,19198472700,"mediterranean,gluten_free,vegetarian"
2,Gonza Tacos y Tequila,gonza-tacos-y-tequila-raleigh,FALSE,4.5,369,7713-39 Lead Mine Rd,27615,35.8859701,-78.6605752,$$,19198465478,mexican
3,Whole Foods Market North Raleigh,whole-foods-market-north-raleigh-raleigh,FALSE,4,76,8710 Six Forks Rd,27615,35.89803,-78.65057,$$,19193540350,"grocery,beer_and_wine,healthmarkets"
4,Vivo Ristorante Pizzeria,vivo-ristorante-pizzeria-raleigh,FALSE,4.5,75,7400 Six Forks Rd,27615,35.88136812,-78.6453231,$$,19198456700,"italian,pizza"
5,Imperial Garden Chinese Restaurant,imperial-garden-chinese-restaurant-raleigh,FALSE,4,85,7713 Lead Mine Rd,27615,35.886773,-78.660008,$$,19198461988,chinese
6,Margaux's Restaurant,margauxs-restaurant-raleigh,FALSE,4,148,8111 Creedmoor Rd,27613,35.89781052,-78.68211295,$$,19198469846,"newamerican,french"
7,Latin Quarters,latin-quarters-raleigh,FALSE,3.5,150,7335 Six Forks Rd,27615,35.88034429,-78.64750365,$$,19199008333,"bars,latin"
8,Driftwood Southern Kitchen,driftwood-southern-kitchen-raleigh,FALSE,4,170,8460 Honeycutt Rd,27615,35.8960859,-78.6224851,$$,19199778360,southern
9,Sola Coffee Cafe,sola-coffee-cafe-raleigh,FALSE,4.5,224,7705 Lead Mine Rd,27615,35.885281,-78.659985,$,19198038983,"coffee,cafes,donuts"
10,Orchid Japanese Restaurant,orchid-japanese-restaurant-raleigh,FALSE,3.5,150,7432 Creedmoor Rd,27613,35.8883089,-78.679474,$$,19198905345,"japanese,sushi"
11,Tokyo House,tokyo-house-raleigh-2,FALSE,4,92,7439 Six Forks Rd,27615,35.881218,-78.6460808,$$,19198483350,"japanese,sushi,thai"
12,Simply Crepes,simply-crepes-raleigh,FALSE,3.5,213,8470 Honeycutt Rd,27615,35.8960894,-78.6224851,$$,19193222327,"creperies,salad,breakfast_brunch,soup"
13,Saint Jacques,saint-jacques-raleigh,FALSE,4.5,154,6112 Falls Of Neuse Rd,27609,35.866096,-78.618364,$$$,19198622770,"french,wine_bars"
14,Boondini's Sandwich Superstore,boondinis-sandwich-superstore-raleigh,FALSE,4,44,7403 Six Forks Rd,27615,35.88077312,-78.64705229,$,19198482487,sandwiches
15,Kai Sushi and Sake Bar,kai-sushi-and-sake-bar-raleigh,FALSE,4.5,179,7713 Lead Mine Rd,27615,35.8869,-78.65973,$$,19198704923,"japanese,sushi"
16,Sushi One,sushi-one-raleigh,FALSE,3.5,80,8470 Honeycutt Rd,27615,35.89495952,-78.62143153,$$,19196153209,"sushi,asianfusion,japanese"
17,Salt & Lime Cabo Grill,salt-and-lime-cabo-grill-raleigh,FALSE,4.5,371,6006 Falls Of Neuse Rd,27609,35.86509542,-78.61914034,$$,19198722230,"seafood,tex-mex,mexican"
18,Serena Sicilian Influenced Cucina,serena-sicilian-influenced-cucina-raleigh,FALSE,3.5,97,7456 Creedmoor Rd,27613,35.888536,-78.6794967,$$,19199007685,"italian,wine_bars,mediterranean"
19,Vinos Finos Tapas and Wine Bar,vinos-finos-tapas-and-wine-bar-raleigh,FALSE,4.5,90,8450 Honeycutt Rd,27615,35.89475183,-78.62211232,$$,19197479233,"wine_bars,tapas"
20,Chow Pizza Bar,chow-pizza-bar-raleigh,FALSE,4,151,8311 Creedmoor Rd,27613,35.89999208,-78.68239368,$$,19198414995,"pizza,sportsbars,burgers"
1,Subway,subway-apex-5,FALSE,3,4,1561 E Williams St,27539,35.7066689,-78.8352585,NA,NA,"hotdogs,sandwiches"
2,Firehouse Subs,firehouse-subs-apex,FALSE,4,24,1047 Beaver Creek Commons Dr.,27502,35.74398666,-78.872828,$,19193670111,"sandwiches,hotdogs,delis"
3,Subway,subway-apex-7,FALSE,2,3,809 E Williams St,27502,35.7224007,-78.844635,NA,19193621102,"hotdogs,sandwiches"
4,Which Wich,which-wich-holly-springs,FALSE,3,25,145 Grand Hill Pl,27540,35.665053,-78.84942436,$,NA,sandwiches
5,Subway,subway-apex-3,FALSE,2.5,4,5412 Apex Peakway,27502,35.73691291,-78.8655122,$,19193627976,"sandwiches,hotdogs"
6,Jersey Mike's Subs,jersey-mikes-subs-apex-4,FALSE,3.5,8,922 Highway 64,27502,35.7440849,-78.822161,$,19194673900,"hotdogs,sandwiches,delis"
7,Taqueria Las Delicias,taqueria-las-delicias-apex,FALSE,4.5,19,617 E Williams St,27502,35.72428741,-78.84648355,$,19192676656,"foodtrucks,mexican"
8,Subway,subway-apex-4,FALSE,2.5,3,4402 Ten Ten Rd,27539,35.694711,-78.772304,$,19193636803,"sandwiches,hotdogs"
9,Subway,subway-cary-5,FALSE,3.5,3,2444 SW Cary Pkwy,27513,35.7637114,-78.8223762,$,19194673898,"hotdogs,sandwiches"
10,Subway,subway-apex,FALSE,4,2,2017 Creekside Landing Dr,27502,35.7443008,-78.8847656,NA,19193350125,"sandwiches,hotdogs"
11,Subway,subway-cary-14,FALSE,1,1,107 Edinburgh Dr,27511,35.7393875,-78.798317,$,19194698422,"sandwiches,hotdogs"
12,Subway,subway-cary-4,FALSE,4,3,1373 Kildaire Farm Rd,27511,35.7594916,-78.7830851,$,19194671898,"hotdogs,sandwiches"
13,Namoli's NY Pizzeria,namolis-ny-pizzeria-apex,FALSE,4,74,5444 Apex Pkwy,27502,35.73654948,-78.86487985,$$,19193034888,pizza
14,Diced Gourmet Salads & Wraps,diced-gourmet-salads-and-wraps-cary,FALSE,4,34,1377 Kildaire Farm Rd,27511,35.759487,-78.7830851,$$,19193778572,"salad,vegetarian,sandwiches"
15,Jersey Mike's Subs,jersey-mikes-subs-apex-3,FALSE,3.5,8,1761 Hwy 55,27523,35.75898,-78.877182,$$,19193636453,"sandwiches,hotdogs,delis"
16,Totopos,totopos-cary,FALSE,4,277,1388 Kildaire Farm Rd,27511,35.759174,-78.783798,$$,19196783449,mexican
17,Schlotzskys Delicatessen,schlotzskys-delicatessen-apex,FALSE,4,12,906 US 64 Hwy W,27523,35.7446709,-78.8227463,$,19194629481,delis
18,Bocci Trattoria & Pizzeria,bocci-trattoria-and-pizzeria-cary,FALSE,3.5,101,2425 Kildaire Farm Rd,27518,35.72873,-78.77705,$$,19198035358,italian
19,Firehouse Subs,firehouse-subs-cary-2,FALSE,3.5,13,100-B Wrenn Dr.,27511,35.7651405,-78.7839966,$,19195358702,"sandwiches,hotdogs,delis"
20,Subway,subway-cary-8,FALSE,1.5,2,6418 Tryon Rd,27518,35.7442932,-78.7606812,NA,19198547200,"sandwiches,hotdogs"
1,Brooks Street Bowl,brooks-street-bowl-wake-forest,FALSE,4.5,7,413 S Brooks St,27587,35.97418102,-78.50983802,NA,19194884651,bowling
2,Sweet Traditions By Leane,sweet-traditions-by-leane-wake-forest,FALSE,4.5,32,12516 Capital Blvd,27587,35.9855914,-78.5337172,$,19197808212,"cupcakes,bakeries"
3,Over the Falls,over-the-falls-wake-forest,FALSE,4,157,419 S Brooks St,27587,35.9750729,-78.5095004,$$,19195708588,"pubs,burgers,sandwiches"
4,La Foresta Italian Cafe & Pizzeria,la-foresta-italian-cafe-and-pizzeria-wake-forest,FALSE,3.5,35,203 Brooks St,27587,35.9773903,-78.5081635,$$,19195544555,"italian,pizza"
1,San Marcos Mexican Restaurant,san-marcos-mexican-restaurant-raleigh-2,FALSE,4.5,19,5300 Homewood Banks Dr,27612,35.83702469,-78.67983246,$$,19198034393,"mexican,seafood"
2,Jose and Sons,jose-and-sons-raleigh,FALSE,4,313,327 W Davie St,27601,35.77516874,-78.64474231,$$,19197550556,"newamerican,mexican"
3,Mandolin,mandolin-raleigh,FALSE,4.5,188,2519 Fairview Rd,27608,35.80904,-78.65524,$$$,19193220365,"southern,newamerican,breakfast_brunch"
4,David's Dumpling & Noodle Bar,davids-dumpling-and-noodle-bar-raleigh,FALSE,4,375,1900 Hillsborough St,27607,35.78585154,-78.66142563,$$,19192394536,noodles
5,San Marcos Mexican Restaurant,san-marcos-mexican-restaurant-smithfield,FALSE,4.5,98,275 N Equity Dr,27577,35.5083248,-78.3203764,$$,19199342424,mexican
6,Cave 1912,cave-1912-raleigh,FALSE,3.5,32,1912 Bernard St,27608,35.8074112,-78.630867,$$$,19199773864,wine_bars
7,BREW Coffee Bar,brew-coffee-bar-raleigh-2,FALSE,4.5,91,111 Seaboard Ave,27604,35.78861,-78.64017,$,19194005473,"coffee,bars"
8,La Cocina,la-cocina-burlington,FALSE,3.5,27,309 Huffman Mill Rd,27215,36.0769653,-79.4874115,$$,13365380049,mexican
9,Blue Flame Tattoo,blue-flame-tattoo-raleigh,FALSE,4.5,70,710 W Peace St,27605,35.78886,-78.64965,$$,19197553355,"piercing,tattoo"
10,411 West Italian Cafe,411-west-italian-cafe-chapel-hill,FALSE,3.5,205,411 W Franklin St,27516,35.91061,-79.06151,$$,19199672782,"italian,breakfast_brunch,seafood"
11,Maggiano's Little Italy,maggianos-little-italy-durham-2,FALSE,3.5,221,8030 Renaissance Pkwy,27713,35.90456968,-78.94428823,$$,19195720070,"italian,bars"
12,San Marco's Pizza,san-marcos-pizza-zebulon,FALSE,3,1,178 Wakelon St,27597,35.83163217,-78.31597559,$,NA,pizza
13,Elements,elements-chapel-hill,FALSE,4.5,97,2110 Environ Way,27517,35.9065451,-79.0220534,$$$,19195378780,"asianfusion,newamerican,desserts"
14,Piedmont Restaurant,piedmont-restaurant-durham,FALSE,3.5,234,401 Foster St,27701,35.99956,-78.90181,$$$,19196831213,"newamerican,southern"
15,Crossroads Chapel Hill,crossroads-chapel-hill-chapel-hill-2,FALSE,3.5,76,211 Pittsboro St,27516,35.909674,-79.054415,$$,19199182777,"newamerican,breakfast_brunch,bars"
16,Home Grown Pizza,home-grown-pizza-holly-springs,FALSE,3.5,39,4928 Linksland Dr,27540,35.65749,-78.81054,$,19195775575,"pizza,sandwiches"
17,Wake Zone Espresso,wake-zone-espresso-apex,FALSE,4.5,68,6108 Old Jenks Rd,27523,35.7536659,-78.849411,$,19192674622,coffee
18,Foster's Market,fosters-market-durham,FALSE,4,323,2694 Durham Chapel Hill Blvd,27707,35.97459,-78.93135,$$,19194893944,"breakfast_brunch,delis,newamerican"
19,Durham Farmers Market,durham-farmers-market-durham,FALSE,4.5,65,Durham Central Park,27701,36.00034403,-78.90133124,$$,,farmersmarket
1,P F Chang's China Bistro,p-f-changs-china-bistro-raleigh-2,FALSE,4,119,Crabtree Valley Mall,27612,35.84018149,-78.67860371,$$,19197877754,"chinese,asianfusion,gluten_free"
2,Bella Monica,bella-monica-raleigh,FALSE,4,336,3121-103 Edwards Mill Rd,27612,35.82538164,-78.70695591,$$,19198819778,"italian,gluten_free,pizza"
3,Chopstix Gourmet and Sushi Bar,chopstix-gourmet-and-sushi-bar-raleigh-2,FALSE,3.5,113,5607 Creedmoor Rd,27612,35.85792794,-78.68201505,$$,19197816268,"chinese,sushi,asianfusion"
4,Yard House,yard-house-raleigh,FALSE,4,332,4208 Six Forks Rd,27609,35.83705954,-78.63963886,$$,19198812590,"bars,newamerican,vegetarian"
5,Thai Bistro,thai-bistro-raleigh,FALSE,4.5,4,Crabtree Valley Mall,27612,35.8402462,-78.68017483,NA,19197717933,thai
6,Chai's Asian Bistro,chais-asian-bistro-raleigh,FALSE,3.5,65,8347 Creedmoor Rd,27613,35.9013023,-78.681282,$$,19193413715,asianfusion
7,Kanki,kanki-raleigh,FALSE,3.5,133,4325 Glenwood Ave,27612,35.8386154,-78.6751251,$$,19197829708,"japanese,sushi,steak"
8,Garland,garland-raleigh-2,FALSE,4.5,149,14 W Martin St,27601,35.777135,-78.639802,$$,19198336886,"asianfusion,cocktailbars,panasian"
9,Peking Garden,peking-garden-raleigh,FALSE,3.5,56,126 E Millbrook Rd,27609,35.8559692,-78.6410552,$$,19198484663,chinese
10,The Remedy Diner,the-remedy-diner-raleigh,FALSE,4,347,137 E Hargett St,27601,35.7783224,-78.6370674,$$,19198353553,"vegetarian,sandwiches"
11,Ajisai Japanese Fusion,ajisai-japanese-fusion-raleigh,FALSE,4,219,427 Woodburn Rd,27605,35.79015567,-78.65954043,$$,19198319907,"japanese,sushi"
12,Salt & Lime Cabo Grill,salt-and-lime-cabo-grill-raleigh,FALSE,4.5,371,6006 Falls Of Neuse Rd,27609,35.86509542,-78.61914034,$$,19198722230,"seafood,tex-mex,mexican"
13,Thaiphoon Bistro,thaiphoon-bistro-raleigh-2,FALSE,3.5,143,301 Glenwood Ave,27603,35.7845466,-78.647389,$$,19197204034,"thai,ramen"
14,Sushi O Bistro and Sushi Bar,sushi-o-bistro-and-sushi-bar-raleigh,FALSE,3.5,112,222 Glenwood Ave,27603,35.78363,-78.64697,$$,19198388868,sushi
15,Five Star Restaurant,five-star-restaurant-raleigh,FALSE,3.5,155,511 W Hargett St,27603,35.77845986,-78.6466055,$$,19198333311,"chinese,bars,diners"
16,Redbowl Asian Bistro,redbowl-asian-bistro-raleigh,FALSE,3,85,6360 Plantation Center Dr,27616,35.87229694,-78.58125646,$$,19197909222,"asianfusion,sushi"
17,Bonefish Grill,bonefish-grill-cary,FALSE,4,145,2060 Renaissance Park Pl,27513,35.82755636,-78.77162933,$$,19196771347,seafood
18,The Cheesecake Factory,the-cheesecake-factory-raleigh,FALSE,3.5,230,4325 Glenwood Ave,27612,35.83983337,-78.67841085,$$,19197810050,"tradamerican,newamerican,desserts"
19,Bloomsbury Bistro,bloomsbury-bistro-raleigh,FALSE,4,50,509 W Whitaker Mill Rd,27608,35.8039894,-78.6447372,$$$,19198349011,newamerican
20,Sawasdee Thai Restaurant,sawasdee-thai-restaurant-raleigh,FALSE,4,141,3601 Capital Blvd,27604,35.82958,-78.58592,$$,19198780049,thai
1,Subway,subway-morrisville-3,FALSE,3.5,5,4137 Davis Dr,27560,35.835915,-78.855938,$,19194819515,"sandwiches,hotdogs"
2,Peppers Market & Sandwich Shop,peppers-market-and-sandwich-shop-morrisville,FALSE,4.5,195,2107 Grace Park Dr,27560,35.820303,-78.846463,$,19193807002,"sandwiches,breakfast_brunch,cafes"
3,Blaze Fast-Fire'd Pizza,blaze-fast-fired-pizza-morrisville-2,FALSE,4.5,176,Park West Village,27560,35.808086,-78.815149,$,19194659590,"salad,pizza,hotdogs"
4,Uncle Maddio's Pizza Joint,uncle-maddios-pizza-joint-cary,FALSE,4,74,7157 Okelly Chapel Rd,32256,35.84388014,-78.88820669,$,19192346447,"pizza,salad,sandwiches"
5,Jersey Mike's Subs,jersey-mikes-subs-cary-8,FALSE,4,10,7177 O Kelly Chapel Road,27519,35.8447113,-78.8929214,$,19193882200,"hotdogs,delis,sandwiches"
6,The Brunch Box,the-brunch-box-morrisville,FALSE,4,92,10970 Chapel Hill Rd,27560,35.8562299,-78.8408,$,19193807276,"breakfast_brunch,sandwiches,tradamerican"
7,Subway,subway-morrisville-4,FALSE,3,5,10300 Chapel Hill Rd,27560,35.83264,-78.82716,$,19194691985,"sandwiches,hotdogs"
8,Daily Grind,daily-grind-morrisville,FALSE,3.5,42,10970 Chapel Hill Rd,27560,35.8562299,-78.8408,$,19198648775,"coffee,creperies,sandwiches"
9,Subway,subway-cary-9,FALSE,4.5,3,10130 Green Level Church Rd,27519,35.8213234,-78.9021225,NA,19194609422,"hotdogs,sandwiches"
10,Which Wich,which-wich-morrisville,FALSE,3,19,3301 Village Market Pl,27560,35.807508,-78.821399,$,19193809424,sandwiches
11,Subway,subway-durham-18,FALSE,3.5,7,5400 S Miami Blvd,27703,35.881494,-78.851267,$,19199911800,"sandwiches,hotdogs"
12,Jersey Mike's Subs,jersey-mikes-subs-morrisville-3,FALSE,3.5,9,3608 Davis Drive,27560,35.82137581,-78.84749077,$,19193800289,"sandwiches,hotdogs,delis"
13,Penn Station East Coast Subs,penn-station-east-coast-subs-morrisville,FALSE,3.5,25,1013 Market Center Dr,27560,35.806703,-78.816562,$,19193883368,sandwiches
14,KoKyu Na'Mean,kokyu-namean-durham-2,FALSE,5,229,4823 Meadow Dr,27713,35.89881224,-78.89493398,$$,19196994667,"bbq,sandwiches,korean"
15,Which Wich,which-wich-morrisville-2,FALSE,3,13,1017 Morrisville Pkwy,27560,35.80898589,-78.82026214,$,NA,sandwiches
16,Jimmy John's,jimmy-johns-cary,FALSE,3.5,36,1904 NW Maynard Rd,27513,35.79887,-78.7949,$,19194626252,sandwiches
17,Tossed,tossed-morrisville,FALSE,3,64,4117 Davis Dr,27560,35.835898,-78.85838951,$$,19194604449,"newamerican,salad"
18,Subway,subway-durham-34,FALSE,2.5,3,5400 S Miami Blvd,27703,35.8814812,-78.8512573,NA,19199911800,"hotdogs,sandwiches"
19,C&T Wok,c-and-t-wok-morrisville,FALSE,4,369,130 Morrisville Sq Way,27560,35.8199044,-78.8290908,$$,19194678860,"chinese,thai"
20,Jersey Mike's Subs,jersey-mikes-subs-morrisville,FALSE,3,14,962D Airport Boulevard,27560,35.8571892,-78.8203964,$,19193190039,"sandwiches,hotdogs,delis"
1,Main Street Grille - Cafe & Bakery,main-street-grille-cafe-and-bakery-wake-forest,FALSE,4,109,1318 S Main St,27587,35.9609,-78.51925,$,19195541564,"tradamerican,coffee,bakeries"
2,Main Street Grille Pizzeria and Restaurant,main-street-grille-pizzeria-and-restaurant-wake-forest,FALSE,4,21,999 Durham Rd,27587,35.97727144,-78.54573905,$$,19195561777,"italian,pizza"
3,Krispy Kreme,krispy-kreme-wake-forest,FALSE,3,16,11721 Retail Dr,27587,35.9673691,-78.5441589,$,NA,"donuts,coffee"
4,Dunkin' Donuts,dunkin-donuts-raleigh-9,FALSE,2,11,13600 New Falls of Neuse,27614,35.9435196,-78.5576096,$,19195560335,"donuts,coffee"
5,Dunkin' Donuts,dunkin-donuts-wake-forest,FALSE,3.5,2,1009 Durham Rd,27587,35.9762958,-78.5482911,NA,19195569007,"coffee,donuts"
6,Wakefield Wine Cellar,wakefield-wine-cellar-raleigh,FALSE,3.5,23,13600 New Falls Of Neuse Rd,27614,35.9432205,-78.5574875,$$,19195565725,"wine_bars,tradamerican,tapas"
7,Cafe Buongiorno's,cafe-buongiornos-raleigh,FALSE,4.5,52,3607 Falls River Ave,27614,35.9295082,-78.564888,$,19198967459,"italian,sandwiches,bakeries"
8,Rosemart Shell,rosemart-shell-wake-forest,FALSE,5,1,942 Durham Rd,27587,35.9784813,-78.5432281,NA,19195549302,convenience
9,New York Bagels & Deli,new-york-bagels-and-deli-wake-forest,FALSE,3,36,929 Heritage Lake Rd,27587,35.9468803,-78.5037918,$,19194531043,"delis,sandwiches"
10,Dunkin Donuts Baskin Robbins,dunkin-donuts-baskin-robbins-raleigh-2,FALSE,2,12,8401 Capital Blvd,27616,35.8938217,-78.5598526,$,19195214960,donuts
11,Jiffy Lube,jiffy-lube-raleigh-17,FALSE,4,4,14550 New Falls of Neuse Rd,27614,35.94479377,-78.54111635,NA,19195625464,oilchange
12,Big Apple Bagels,big-apple-bagels-raleigh,FALSE,3.5,28,1141 Falls River Ave,27614,35.9074576,-78.5890353,$,19198031456,"bagels,bakeries,sandwiches"
1,Paisan's Italian Restaurant,paisans-italian-restaurant-cary,FALSE,3.5,82,1275 NW Maynard Rd,27513,35.7858305,-78.8116365,$$,19193883033,italian
2,Travinia Italian Kitchen & Wine Bar,travinia-italian-kitchen-and-wine-bar-morrisville,FALSE,3,156,1301 Market Center Dr,27560,35.80674622,-78.8167119,$$,19194671718,"italian,wine_bars,catering"
3,Doherty's Irish Pub & Restaurant,dohertys-irish-pub-and-restaurant-cary,FALSE,4,214,1979 High House Rd,27519,35.7885668,-78.8480648,$$,19193889930,"irish,pubs,burgers"
4,Ruth's Chris Steak House,ruths-chris-steak-house-cary,FALSE,3.5,68,2010 Renaissance Park Pl,27513,35.82656109,-78.77091197,$$$$,19196770033,"steak,seafood"
5,Maximillians,maximillians-cary,FALSE,3.5,102,8314 Chapel Hill Rd,27513,35.7918673,-78.7765576,$$$,19194652455,"newamerican,wine_bars"
6,Carrabba's Italian Grill,carrabbas-italian-grill-cary-2,FALSE,3.5,55,1148 Kildaire Farm Rd,27511,35.76558,-78.78364,$$,19194679901,"italian,seafood"
7,The Big Easy,the-big-easy-cary,FALSE,3.5,94,231 Grande Heights Dr,27513,35.80382137,-78.78098532,$$,19194686007,"diners,cajun"
8,Outback Steakhouse,outback-steakhouse-cary,FALSE,2.5,70,1289 Kildaire Farm Rd,27511,35.76197689,-78.78190063,$$,19194606302,steak
9,Rey's Restaurant,reys-restaurant-raleigh-3,FALSE,4,65,1130 Buck Jones Rd,27606,35.76817,-78.74147,$$$,19193800122,"seafood,steak,tradamerican"
10,Capital City Chop House Raleigh,capital-city-chop-house-raleigh-morrisville,FALSE,3.5,87,151 Airgate Dr,27560,35.86343,-78.8147812,$$$,19194847721,"steak,seafood"
11,Lucky 32 Southern Kitchen,lucky-32-southern-kitchen-cary,FALSE,4,410,7307 Tryon Rd,27511,35.7365208,-78.78523421,$$,19192331632,"newamerican,southern"
12,Verandah,verandah-cary,FALSE,3.5,12,301 S Academy St,27511,35.78484,-78.78084,$$,19193077070,"southern,newamerican,breakfast_brunch"
13,Jimmy V's Steakhouse and Tavern,jimmy-vs-steakhouse-and-tavern-cary,FALSE,3.5,43,107 Edinburgh S Dr,27511,35.7367599,-78.79792,$$$,19193808210,steak
14,Peak City Grill & Bar,peak-city-grill-and-bar-apex,FALSE,3.5,131,126 N Salem St,27502,35.73158597,-78.85069644,$$$,19193038001,"newamerican,seafood,steak"
15,Olive Garden Italian Restaurant,olive-garden-italian-restaurant-cary-2,FALSE,2.5,52,1809 Walnut St,27511,35.7599982,-78.7430643,$$,19192339714,"italian,salad,wine_bars"
16,Doherty's Irish Pub & Restaurant,dohertys-irish-pub-and-restaurant-apex,FALSE,4,63,5490 Apex Peakway,27502,35.73739511,-78.86462562,$$,19193874100,"irish,gastropubs,irish_pubs"
17,Carrabba's Italian Grill,carrabbas-italian-grill-apex-6,FALSE,3.5,35,1201 Haddon Hall Dr,27502,35.74240215,-78.87161136,$$,19193876336,"italian,seafood"
18,Tony's Oyster Bar,tonys-oyster-bar-cary-2,FALSE,3,105,107 Edinburgh Dr,27511,35.7393859,-78.7983155,$$,19194626226,"seafood,cajun,bars"
19,Bocci Trattoria & Pizzeria,bocci-trattoria-and-pizzeria-cary,FALSE,3.5,101,2425 Kildaire Farm Rd,27518,35.72873,-78.77705,$$,19198035358,italian
1,TapLine Growler,tapline-growler-holly-springs,FALSE,4,6,1110 Kentworth Dr,27540,35.63870794,-78.83110558,$,19197627329,beergardens
2,Wake County Speedway,wake-county-speedway-raleigh,FALSE,4.5,3,2109 Simpkins Rd,27603,35.70193,-78.67538,NA,NA,racetracks
3,Comfort Inn,comfort-inn-garner,FALSE,5,1,126 Cleveland Crossing Dr,27529,35.606699,-78.56155,$$,19197731110,hotels
4,Hooters,hooters-morrisville,FALSE,3,51,1001 Claren Circle,27560,35.8564,-78.82298,$$,19194692900,"tradamerican,sportsbars,chicken_wings"
5,Speedway,speedway-garner-3,FALSE,1,1,4541 Jones Sausage Rd,27529,35.72060422,-78.58598225,NA,19197793409,servicestations
6,Speedway,speedway-garner-2,FALSE,1,1,4020 Jones Sausage Rd,27529,35.72554616,-78.58130347,NA,19196624020,"servicestations,convenience"
7,Speedway,speedway-raleigh,FALSE,5,1,850 Capital Blvd,27603,35.79245,-78.64154,NA,19198328478,servicestations
8,HighCraft  Beer Market,highcraft-beer-market-cary,FALSE,4.5,13,2716 NC Hwy 55,27519,35.7849092,-78.8710491,$$,19192676593,"beer_and_wine,pubs"
9,Flying Saucer Draught Emporium,flying-saucer-draught-emporium-raleigh-2,FALSE,4,342,328 W Morgan St,27601,35.7799119,-78.6448489,$$,19198217401,"tradamerican,pubs"
10,Sutton's Drug Store,suttons-drug-store-chapel-hill,FALSE,4,95,159 E Franklin St,27514,35.9141388,-79.0539474,$,19199425161,"drugstores,burgers,sandwiches"
11,Sheetz,sheetz-clayton,FALSE,4.5,8,1671 NC Hwy 42 W,27520,35.6468328,-78.4127728,NA,19195508903,servicestations
12,Dunkin' Donuts,dunkin-donuts-raleigh-11,FALSE,2.5,11,2727 Capital Blvd,27604,35.8168488,-78.601799,$,19198340054,"donuts,coffee"
1,Ahri's,ahris-raleigh,FALSE,3,5,6675 Falls Of Neuse Rd,27615,35.87465,-78.62315,19196150592,"asianfusion,seafood,steak",
1,Sushi Siam,sushi-siam-wake-forest,FALSE,3.5,16,928 Gateway Commons Circle,27587,35.96677301,-78.49562571,$$,19192638241,sushi
