,name,id,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
8,The Cowfish Sushi Burger Bar,the-cowfish-sushi-burger-bar-raleigh,FALSE,4.5,776,4208 Six Forks Rd,27609,35.83725879,-78.64015245,$$,19197840400,"sushi,burgers"
9,Shaba Shabu,shaba-shabu-raleigh,FALSE,3.5,237,3080 Wake Forest Rd,27609,35.8240606,-78.6217491,$$,19195017755,"japanese,thai,sushi"
10,The Melting Pot,the-melting-pot-raleigh,FALSE,3.5,91,3100 Wake Forest Rd,27609,35.82403,-78.6217999,$$$,19198780477,fondue
11,Sake Bomb,sake-bomb-durham-2,FALSE,4,208,4215 University Dr,27707,35.96386859,-78.95823245,$$,19194014488,"asianfusion,sushi,vietnamese"
12,Hayashi Japanese Restaurant,hayashi-japanese-restaurant-raleigh,FALSE,4,86,13200 New Falls Of Neuse Rd,27614,35.94032182,-78.56026653,$$,19195540508,"sushi,japanese"
13,Kanki Japanese House of Steaks & Sushi,kanki-japanese-house-of-steaks-and-sushi-durham-2,FALSE,3.5,88,3504 Mount Moriah Rd,27707,35.950809,-78.994882,$$,19194016908,"japanese,sushi"
14,Sono Sushi Restaurant Bar,sono-sushi-restaurant-bar-raleigh,FALSE,4,299,319 Fayetteville St,27601,35.77591106,-78.63918941,$$,19195215328,"japanese,sushi"
15,David's Dumpling & Noodle Bar,davids-dumpling-and-noodle-bar-raleigh,FALSE,4,375,1900 Hillsborough St,27607,35.78585154,-78.66142563,$$,19192394536,noodles
16,Buku,buku-raleigh-4,FALSE,4,621,110 E Davie St,27601,35.775418,-78.638039,$$,19198346963,"asianfusion,tapasmallplates,thai"
17,Sushi Blues Cafe,sushi-blues-cafe-raleigh,FALSE,3,285,301 Glenwood Ave,27603,35.78450623,-78.64757067,$$,19196648061,sushi
1,Sassool,sassool-raleigh-2,FALSE,4.5,125,9650 Strickland Rd,27615,35.904201,-78.656772,$,19198472700,"mediterranean,gluten_free,vegetarian"
2,Gonza Tacos y Tequila,gonza-tacos-y-tequila-raleigh,FALSE,4.5,369,7713-39 Lead Mine Rd,27615,35.8859701,-78.6605752,$$,19198465478,mexican
3,Whole Foods Market North Raleigh,whole-foods-market-north-raleigh-raleigh,FALSE,4,76,8710 Six Forks Rd,27615,35.89803,-78.65057,$$,19193540350,"grocery,beer_and_wine,healthmarkets"
4,Vivo Ristorante Pizzeria,vivo-ristorante-pizzeria-raleigh,FALSE,4.5,75,7400 Six Forks Rd,27615,35.88136812,-78.6453231,$$,19198456700,"italian,pizza"
5,Imperial Garden Chinese Restaurant,imperial-garden-chinese-restaurant-raleigh,FALSE,4,85,7713 Lead Mine Rd,27615,35.886773,-78.660008,$$,19198461988,chinese
6,Margaux's Restaurant,margauxs-restaurant-raleigh,FALSE,4,148,8111 Creedmoor Rd,27613,35.89781052,-78.68211295,$$,19198469846,"newamerican,french"
7,Latin Quarters,latin-quarters-raleigh,FALSE,3.5,150,7335 Six Forks Rd,27615,35.88034429,-78.64750365,$$,19199008333,"bars,latin"
8,Driftwood Southern Kitchen,driftwood-southern-kitchen-raleigh,FALSE,4,170,8460 Honeycutt Rd,27615,35.8960859,-78.6224851,$$,19199778360,southern
9,Sola Coffee Cafe,sola-coffee-cafe-raleigh,FALSE,4.5,224,7705 Lead Mine Rd,27615,35.885281,-78.659985,$,19198038983,"coffee,cafes,donuts"
10,Orchid Japanese Restaurant,orchid-japanese-restaurant-raleigh,FALSE,3.5,150,7432 Creedmoor Rd,27613,35.8883089,-78.679474,$$,19198905345,"japanese,sushi"
11,Tokyo House,tokyo-house-raleigh-2,FALSE,4,92,7439 Six Forks Rd,27615,35.881218,-78.6460808,$$,19198483350,"japanese,sushi,thai"
12,Simply Crepes,simply-crepes-raleigh,FALSE,3.5,213,8470 Honeycutt Rd,27615,35.8960894,-78.6224851,$$,19193222327,"creperies,salad,breakfast_brunch,soup"
13,Saint Jacques,saint-jacques-raleigh,FALSE,4.5,154,6112 Falls Of Neuse Rd,27609,35.866096,-78.618364,$$$,19198622770,"french,wine_bars"
14,Boondini's Sandwich Superstore,boondinis-sandwich-superstore-raleigh,FALSE,4,44,7403 Six Forks Rd,27615,35.88077312,-78.64705229,$,19198482487,sandwiches
15,Kai Sushi and Sake Bar,kai-sushi-and-sake-bar-raleigh,FALSE,4.5,179,7713 Lead Mine Rd,27615,35.8869,-78.65973,$$,19198704923,"japanese,sushi"
16,Sushi One,sushi-one-raleigh,FALSE,3.5,80,8470 Honeycutt Rd,27615,35.89495952,-78.62143153,$$,19196153209,"sushi,asianfusion,japanese"
17,Salt & Lime Cabo Grill,salt-and-lime-cabo-grill-raleigh,FALSE,4.5,371,6006 Falls Of Neuse Rd,27609,35.86509542,-78.61914034,$$,19198722230,"seafood,tex-mex,mexican"
18,Serena Sicilian Influenced Cucina,serena-sicilian-influenced-cucina-raleigh,FALSE,3.5,97,7456 Creedmoor Rd,27613,35.888536,-78.6794967,$$,19199007685,"italian,wine_bars,mediterranean"
19,Vinos Finos Tapas and Wine Bar,vinos-finos-tapas-and-wine-bar-raleigh,FALSE,4.5,90,8450 Honeycutt Rd,27615,35.89475183,-78.62211232,$$,19197479233,"wine_bars,tapas"
20,Chow Pizza Bar,chow-pizza-bar-raleigh,FALSE,4,151,8311 Creedmoor Rd,27613,35.89999208,-78.68239368,$$,19198414995,"pizza,sportsbars,burgers"
1,BottleMixx,bottlemixx-raleigh,FALSE,4.5,24,8111 Creedmoor Rd,27613,35.89929946,-78.68244588,$$,19196151703,beer_and_wine
2,ArtSource Fine Art,artsource-fine-art-raleigh,FALSE,4,6,4421-123 Six Forks Rd,27609,35.84001,-78.64328,$$$$,19197879533,"framing,galleries"
1,Yard House,yard-house-raleigh,FALSE,4,332,4208 Six Forks Rd,27609,35.83705954,-78.63963886,$$,19198812590,"bars,newamerican,vegetarian"
2,Midtown Grille,midtown-grille-raleigh,FALSE,3.5,101,4421 Six Forks Rd,27609,35.839778,-78.64330632,$$$,19197829463,newamerican
3,The Cowfish Sushi Burger Bar,the-cowfish-sushi-burger-bar-raleigh,FALSE,4.5,776,4208 Six Forks Rd,27609,35.83725879,-78.64015245,$$,19197840400,"sushi,burgers"
4,Kamado Grille,kamado-grille-raleigh,FALSE,4,181,832 Spring Forest Dr,27609,35.86625219,-78.62256459,$$,19198033662,"newamerican,seafood,bbq"
5,Stanbury,stanbury-raleigh,FALSE,4.5,181,938 N Blount St,27604,35.7931604,-78.6355143,$$$,19199774321,newamerican
6,World Of Beer,world-of-beer-raleigh,FALSE,3.5,116,4208150 Six Forks Rd,27609,35.83686029,-78.63952838,$$,19197849261,"pubs,tradamerican"
7,Second Empire Restaurant And Tavern,second-empire-restaurant-and-tavern-raleigh,FALSE,4.5,299,330 Hillsborough St,27603,35.780739,-78.644823,$$$,19198293663,newamerican
8,Chuy's,chuys-raleigh-4,FALSE,3.5,198,4020 Market At North Hills St,27609,35.83665155,-78.63763256,$$,19195712489,tex-mex
9,Gravy,gravy-raleigh,FALSE,4,302,135 S Wilmington St,27601,35.77854,-78.63798,$$,19198968513,"italian,newamerican"
10,Kings North Hills,kings-north-hills-raleigh,FALSE,3.5,119,141 Park At North Hills St,27609,35.837568,-78.63969,$$,19196005700,"tradamerican,bowling,sportsbars"
11,Fox and Hound Pub & Grille,fox-and-hound-pub-and-grille-raleigh,FALSE,3,118,4158 Main N Hills St,27609,35.8370345,-78.64223251,$$,19197814495,"sportsbars,tradamerican"
12,Hyatt House Raleigh North Hills,hyatt-house-raleigh-north-hills-raleigh,FALSE,4.5,28,160 Park at North Hills St,27609,35.836828,-78.6387031,$$,19193630771,"hotels,venues"
13,Mami Nora's,mami-noras-raleigh-6,FALSE,4.5,383,2401 Wake Forest Rd,27608,35.81373,-78.62714,$,19198348572,peruvian
14,Big Ed's North,big-eds-north-raleigh,FALSE,4,65,5009 Falls Of Neuse Rd,27609,35.849961,-78.6147149,$,19197479533,southern
15,Cafe Tiramisu,cafe-tiramisu-raleigh-3,FALSE,4,41,6008 Falls Of Neuse Rd,27609,35.8646085,-78.6199874,$$,19197901006,italian
16,Pho Far East,pho-far-east-raleigh,FALSE,4,296,4011 Capital Blvd,27604,35.8363981,-78.58332532,$$,19198768621,vietnamese
17,Gonza Tacos y Tequila,gonza-tacos-y-tequila-raleigh,FALSE,4.5,369,7713-39 Lead Mine Rd,27615,35.8859701,-78.6605752,$$,19198465478,mexican
18,Bad Daddy's Burger Bar - Seaboard,bad-daddys-burger-bar-seaboard-raleigh-2,FALSE,4.5,370,111 Seaboard Ave,27604,35.78858147,-78.63978479,$$,19197479163,burgers
19,Guasaca,guasaca-raleigh,FALSE,4.5,722,4025 Lake Boone Trl,27607,35.8145714,-78.6970978,$,19193224928,venezuelan
20,Cook Out,cook-out-raleigh-2,FALSE,4,58,6505 Falls Of Neuse Rd,27615,35.87165,-78.62237,$,19198628830,"hotdogs,burgers,hotdog"
1,Rex Healthcare,rex-healthcare-raleigh-10,FALSE,3,9,4420 Lake Boone Trl,27607,35.8156204,-78.7039948,19197843100,"hospitals,urgent_care",
1,Panera Bread,panera-bread-raleigh-8,FALSE,2.5,31,6201 Glenwood Ave,27612,35.85591,-78.70387,$,19193342726,"salad,soup,sandwiches"
2,Panera Bread,panera-bread-raleigh-2,FALSE,3.5,45,4421 Six Forks Rd,27609,35.840161,-78.643305,$,19197811112,"sandwiches,salad,soup"
3,Panera Bread,panera-bread-raleigh,FALSE,3,29,4325 Glenwood Avenue,27612,35.840547,-78.6791289,$,19197859093,"sandwiches,salad,soup"
4,Panera Bread,panera-bread-raleigh-6,FALSE,3.5,23,8511 Colonnade Center Dr,27615,35.89823792,-78.65040421,$$,19198619300,"sandwiches,salad,soup"
5,Panera Bread,panera-bread-raleigh-4,FALSE,3,56,7840 Alexander Promenade Pl,27617,35.9138597,-78.77969071,$,19192930900,"sandwiches,salad,soup"
6,Cafe Carolina and Bakery,cafe-carolina-and-bakery-cary-2,FALSE,3,79,137 Weston Pkwy,27513,35.8281969,-78.7715457,$,19196788855,"sandwiches,bakeries,breakfast_brunch"
7,McAlister's Deli,mcalisters-deli-raleigh-2,FALSE,3.5,31,4361 Lassiter Ave,27609,35.837727,-78.643857,$,19197879543,"sandwiches,delis,salad"
8,Zoes Kitchen,zoes-kitchen-raleigh-12,FALSE,3.5,42,1028 Oberlin Rd,27605,35.79806,-78.6595,$,19198380909,"mediterranean,sandwiches,salad"
9,Cafe Carolina and Bakery,cafe-carolina-and-bakery-raleigh-2,FALSE,3.5,79,401 Daniels St,27605,35.78918,-78.66147,$,19198217117,"bakeries,sandwiches,cafes"
10,Which Wich ?,which-wich-raleigh,FALSE,3.5,55,4025 Lake Boone Trl,27607,35.81545,-78.69647,$,19197811101,sandwiches
11,Crabtree Valley Mall,crabtree-valley-mall-raleigh,FALSE,4,127,4325 Glenwood Ave,27612,35.8386157,-78.6751253,$$,19197878993,shoppingcenters
12,Jason's Deli,jasons-deli-raleigh-2,FALSE,4,68,8421 Brier Creek Pkwy,27617,35.90605161,-78.78431998,$,19195729996,"delis,sandwiches,salad"
13,Burger 21,burger-21-raleigh,FALSE,3.5,32,6196 Falls Of Neuse Rd,27609,35.86699311,-78.61936762,$$,19199008807,"burgers,salad,hotdog"
14,The Station,the-station-raleigh,FALSE,3.5,214,701 N Person St,27604,35.7891693,-78.6345596,$$,19199771567,"salad,soup,tradamerican"
15,Jason's Deli,jasons-deli-raleigh,FALSE,3.5,46,909 Spring Forest Rd,27609,35.8676,-78.623,$,19198559898,"sandwiches,delis"
16,Pharaoh's,pharaohs-raleigh-2,FALSE,3.5,20,4421 Six Forks Rd,27609,35.84001,-78.64328,$,19194200840,"burgers,sandwiches,hotdogs"
17,First Watch,first-watch-raleigh,FALSE,4,135,6109 Glenwood Ave,27612,35.85532,-78.70249,$$,19197893347,"tradamerican,breakfast_brunch"
18,Sunflowers Cafe,sunflowers-cafe-raleigh-4,FALSE,3.5,56,8 W Peace St,27603,35.78844866,-78.63926822,$,19198334676,"sandwiches,newamerican,vegetarian"
19,Bruegger's Bagels,brueggers-bagels-raleigh-8,FALSE,3,16,2302 Hillsborough St,27607,35.78752,-78.66598,$,19198287103,"bagels,breakfast_brunch,sandwiches"
20,Raleigh Marriott Crabtree Valley,raleigh-marriott-crabtree-valley-raleigh,FALSE,3,46,4500 Marriott Dr,27612,35.8430213,-78.6781509,$$,19197817000,hotels
1,Beasley's Chicken & Honey,beasleys-chicken-and-honey-raleigh,FALSE,4,938,237 S Wilmington St,27601,35.77701593,-78.63815873,$$,19193220127,"southern,newamerican"
2,Gravy,gravy-raleigh,FALSE,4,302,135 S Wilmington St,27601,35.77854,-78.63798,$$,19198968513,"italian,newamerican"
3,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
4,ORO Restaurant & Lounge,oro-restaurant-and-lounge-raleigh,FALSE,4,182,18 E Martin St,27601,35.77688183,-78.638474,$$,19192394010,"tapasmallplates,newamerican,lounges"
5,Second Empire Restaurant And Tavern,second-empire-restaurant-and-tavern-raleigh,FALSE,4.5,299,330 Hillsborough St,27603,35.780739,-78.644823,$$$,19198293663,newamerican
6,Poole's,pooles-raleigh,FALSE,4,508,426 S McDowell St,27601,35.77471,-78.6423,$$,19198324477,newamerican
7,Jose and Sons,jose-and-sons-raleigh,FALSE,4,313,327 W Davie St,27601,35.77516874,-78.64474231,$$,19197550556,"newamerican,mexican"
8,Rye Bar & Southern Kitchen,rye-bar-and-southern-kitchen-raleigh,FALSE,3.5,109,500 Fayetteville St,27601,35.7735901,-78.6399689,$$,19192273370,"southern,newamerican,seafood"
9,Humble Pie,humble-pie-raleigh,FALSE,4,220,317 S Harrington St,27603,35.776317,-78.644975,$$,19198299222,"breakfast_brunch,newamerican,bars"
10,Busy Bee Cafe,busy-bee-cafe-raleigh-3,FALSE,3.5,313,225-100 S Wilmington St,27601,35.77741833,-78.63801241,$$,19194247817,"newamerican,bars"
11,Clouds Brewing,clouds-brewing-raleigh-2,FALSE,4,192,126 N West St,27603,35.78239,-78.64537,$$,19193078335,"bars,breweries,newamerican"
12,P.G. Werth's,p-g-werths-raleigh-2,FALSE,4,81,927 W Morgan St,27603,35.78211,-78.65555,$$,19842320415,"newamerican,cafes,gourmet"
13,Joule Coffee & Table,joule-coffee-and-table-raleigh,FALSE,4,285,223 S Wilmington St,27601,35.77751,-78.63794,$$,19194247422,"coffee,breakfast_brunch,tradamerican"
14,Bloomsbury Bistro,bloomsbury-bistro-raleigh,FALSE,4,50,509 W Whitaker Mill Rd,27608,35.8039894,-78.6447372,$$$,19198349011,newamerican
15,Irregardless Cafe & Catering,irregardless-cafe-and-catering-raleigh-3,FALSE,4,298,901 W Morgan St,27603,35.78118,-78.65603,$$,19198338898,"newamerican,breakfast_brunch,vegetarian"
16,Calavera Empanadas And Tequila,calavera-empanadas-and-tequila-raleigh,FALSE,4,294,444 S Blount St,27601,35.7753577,-78.63694896,$,19196171661,"latin,bars"
17,Bida Manda,bida-manda-raleigh,FALSE,4.5,788,222 S Blount St,27601,35.77724927,-78.63670192,$$,19198299999,"laotian,asianfusion,thai"
18,Lucettegrace,lucettegrace-raleigh,FALSE,4.5,184,235 South Salisbury St,27601,35.7775215,-78.6400561,$$,19193074950,"desserts,coffee,bakeries"
19,Tazza Kitchen Cameron Village,tazza-kitchen-cameron-village-raleigh,FALSE,4.5,221,432 Woodburn Rd,27605,35.7904985,-78.6586216,$$,19198359463,"pizza,newamerican,bars"
20,Caf̩ de los Muertos,caf̩-de-los-muertos-raleigh,FALSE,4,136,300 West Hargett St,27601,35.77852376,-78.64430856,$,19196997480,coffee
1,Lincoln Brewing Company,lincoln-brewing-company-fuquay-varina,FALSE,3.5,9,2912 N Main St,27526,35.61639157,-78.73392357,$$,19192852318,"breweries,beer_and_wine"
2,Rye Bar & Southern Kitchen,rye-bar-and-southern-kitchen-raleigh,FALSE,3.5,109,500 Fayetteville St,27601,35.7735901,-78.6399689,$$,19192273370,"southern,newamerican,seafood"
3,ORO Restaurant & Lounge,oro-restaurant-and-lounge-raleigh,FALSE,4,182,18 E Martin St,27601,35.77688183,-78.638474,$$,19192394010,"tapasmallplates,newamerican,lounges"
4,The Pit,the-pit-raleigh,FALSE,4,1799,328 W Davie St,27601,35.77605,-78.64472,$$,19198904500,"bbq,tradamerican,soulfood"
5,Koka Booth Amphitheatre,koka-booth-amphitheatre-cary,FALSE,3.5,62,8003 Regency Pkwy,27518,35.72902,-78.7954,$$,19194622052,musicvenues
6,Beasley's Chicken & Honey,beasleys-chicken-and-honey-raleigh,FALSE,4,938,237 S Wilmington St,27601,35.77701593,-78.63815873,$$,19193220127,"southern,newamerican"
7,Poole's,pooles-raleigh,FALSE,4,508,426 S McDowell St,27601,35.77471,-78.6423,$$,19198324477,newamerican
8,Bad Daddy's Burger Bar - Seaboard,bad-daddys-burger-bar-seaboard-raleigh-2,FALSE,4.5,370,111 Seaboard Ave,27604,35.78858147,-78.63978479,$$,19197479163,burgers
9,The Remedy Diner,the-remedy-diner-raleigh,FALSE,4,347,137 E Hargett St,27601,35.7783224,-78.6370674,$$,19198353553,"vegetarian,sandwiches"
10,Hopscotch Music Festival,hopscotch-music-festival-raleigh,FALSE,5,9,,,NA,NA,NA,NA,festivals
11,Lucettegrace,lucettegrace-raleigh,FALSE,4.5,184,235 South Salisbury St,27601,35.7775215,-78.6400561,$$,19193074950,"desserts,coffee,bakeries"
12,The Pour House Music Hall,the-pour-house-music-hall-raleigh,FALSE,3.5,48,224 S Blount St,27601,35.77717,-78.63688,$,19198211120,"bars,musicvenues"
13,Venable Rotisserie Bistro,venable-rotisserie-bistro-carrboro,FALSE,4,134,200 N Greensboro St,27510,35.91136338,-79.07056031,$$,19199047160,newamerican
14,Cat's Cradle,cats-cradle-carrboro,FALSE,4.5,104,300 E Main St,27510,35.9102211,-79.0683899,$$,19199679053,musicvenues
15,Local 506,local-506-chapel-hill,FALSE,4,55,506 W Franklin St,27516,35.9102402,-79.0638428,$,19199425506,musicvenues
1,Plates Neighborhood Kitchen,plates-neighborhood-kitchen-raleigh,FALSE,4,124,301 Glenwood Ave,27603,35.78435481,-78.64763077,$$,19198280018,newamerican
2,Second Empire Restaurant And Tavern,second-empire-restaurant-and-tavern-raleigh,FALSE,4.5,299,330 Hillsborough St,27603,35.780739,-78.644823,$$$,19198293663,newamerican
3,Bida Manda,bida-manda-raleigh,FALSE,4.5,788,222 S Blount St,27601,35.77724927,-78.63670192,$$,19198299999,"laotian,asianfusion,thai"
4,The Fiction Kitchen,the-fiction-kitchen-raleigh,FALSE,4.5,336,428 S Dawson St,27601,35.7745972,-78.6438293,$$,19198314177,"vegan,vegetarian,gluten_free"
5,J Betski's,j-betskis-raleigh,FALSE,4.5,247,10 W Franklin St,27604,35.78929854,-78.6403729,$$,19198337999,"german,polish"
6,Stanbury,stanbury-raleigh,FALSE,4.5,181,938 N Blount St,27604,35.7931604,-78.6355143,$$$,19199774321,newamerican
7,Joule Coffee & Table,joule-coffee-and-table-raleigh,FALSE,4,285,223 S Wilmington St,27601,35.77751,-78.63794,$$,19194247422,"coffee,breakfast_brunch,tradamerican"
8,Flying Saucer Draught Emporium,flying-saucer-draught-emporium-raleigh-2,FALSE,4,342,328 W Morgan St,27601,35.7799119,-78.6448489,$$,19198217401,"tradamerican,pubs"
9,Taverna Agora,taverna-agora-raleigh-2,FALSE,4,173,326 Hillsborough St,27603,35.78101,-78.64442,$$,19198818333,"greek,bars"
10,Sitti,sitti-raleigh,FALSE,4,553,137 S Wilmington St,27601,35.77840543,-78.63813523,$$,19192394070,mideastern
11,Sono Sushi Restaurant Bar,sono-sushi-restaurant-bar-raleigh,FALSE,4,299,319 Fayetteville St,27601,35.77591106,-78.63918941,$$,19195215328,"japanese,sushi"
12,Centro,centro-raleigh,FALSE,4,246,106 S Wilmington St,27601,35.77926,-78.63844,$$,19198353593,"mexican,breakfast_brunch,gluten_free"
13,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
14,Garland,garland-raleigh-2,FALSE,4.5,149,14 W Martin St,27601,35.777135,-78.639802,$$,19198336886,"asianfusion,cocktailbars,panasian"
15,Big Ed's City Market Restaurant,big-eds-city-market-restaurant-raleigh,FALSE,4,292,220 Wolfe St,27601,35.77604,-78.63598,$,19198369909,"breakfast_brunch,comfortfood,soulfood"
16,Beasley's Chicken & Honey,beasleys-chicken-and-honey-raleigh,FALSE,4,938,237 S Wilmington St,27601,35.77701593,-78.63815873,$$,19193220127,"southern,newamerican"
17,Capital Club 16,capital-club-16-raleigh,FALSE,4,182,16 W Martin St,27601,35.7770483,-78.64013053,$$,19197479345,"tradamerican,bars"
18,Jose and Sons,jose-and-sons-raleigh,FALSE,4,313,327 W Davie St,27601,35.77516874,-78.64474231,$$,19197550556,"newamerican,mexican"
19,The Rockford,the-rockford-raleigh,FALSE,4,198,320 1/2 Glenwood Ave,27603,35.78477225,-78.64720909,$$,19198219020,"sandwiches,newamerican,breakfast_brunch"
20,The Pit,the-pit-raleigh,FALSE,4,1799,328 W Davie St,27601,35.77605,-78.64472,$$,19198904500,"bbq,tradamerican,soulfood"
1,Brothers of New York Pizza,brothers-of-new-york-pizza-cary,FALSE,4,33,3450 Kildaire Farm Rd,27518,35.7044891,-78.794754,$,19193877711,"pizza,italian"
2,Johnny's Pizza,johnnys-pizza-apex-2,FALSE,4.5,127,8759 Holly Springs Rd,27539,35.69263656,-78.77362836,$,19193625566,"chicken_wings,pizza,italian"
3,Bellini Fine Italian Cuisine,bellini-fine-italian-cuisine-cary-2,FALSE,3.5,37,107 Edinburgh S Dr,27511,35.7367599,-78.79792,$$,19195520303,"italian,desserts,cocktailbars"
4,Riccis Pizzeria,riccis-pizzeria-holly-springs-2,FALSE,4,70,5217 Sunset Lake Rd,27540,35.6667063,-78.7979654,$$,19193638852,"pizza,italian,sandwiches"
5,New York Bagel and Deli,new-york-bagel-and-deli-cary,FALSE,4,119,2050 Kildaire Farm Rd,27513,35.7368458,-78.7798678,$,19198519050,"delis,bagels"
6,"Ruckus Pizza, Pasta & Spirits",ruckus-pizza-pasta-and-spirits-cary,FALSE,3.5,156,8111 Tryon Woods Dr,27518,35.74706955,-78.74330521,$$,19198513999,"pizza,italian,sportsbars"
7,Yuri Japanese Restaurant,yuri-japanese-restaurant-cary,FALSE,4,243,1361 Kildaire Farm Rd,27511,35.75951919,-78.78167715,$$,19194810068,"sushi,japanese"
8,Hurricane Grill & Wings,hurricane-grill-and-wings-cary,FALSE,3.5,105,1389 Kildaire Farm Rd,27511,35.75908,-78.78276,$$,19194810903,"chicken_wings,tradamerican,burgers"
9,Sushi Thai Cary,sushi-thai-cary-cary,FALSE,4,215,106 Kilmayne Dr,27511,35.77049,-78.78304,$$,19194675747,"sushi,thai"
10,Banana Leaf,banana-leaf-cary,FALSE,4,154,1026 Ryan Rd,27511,35.77662901,-78.76772329,$$,19194689958,"cantonese,asianfusion,szechuan"
11,Chick-fil-A,chick-fil-a-cary-3,FALSE,4,21,1815 Walnut St,27518,35.76000657,-78.74237336,$,19192331691,hotdogs
12,Primo Pizza,primo-pizza-cary,FALSE,4,64,682 Cary Towne Blvd,27511,35.77506569,-78.76618209,$,19193802729,pizza
13,Daniel's Restaurant & Catering,daniels-restaurant-and-catering-apex,FALSE,4,204,1430 Hwy 55,27523,35.75247676,-78.87661099,$$,19193031006,"italian,catering"
14,Salvio's Pizzeria,salvios-pizzeria-cary,FALSE,4,56,2428 SW Cary Pkwy,27513,35.7633322,-78.8221442,$$,19194674600,"pizza,italian"
15,Coffee & Crepes,coffee-and-crepes-cary,FALSE,4,201,315 Crossroads Blvd,27518,35.7607824,-78.7384466,$,19192330288,"creperies,gluten_free,cafes"
16,Brigs at the Crossing,brigs-at-the-crossing-cary-3,FALSE,3.5,70,Maynard Crossing Shopping Ctr,27513,35.7847953,-78.8100567,$$,19194819300,"breakfast_brunch,sandwiches"
17,Bruegger's Bagels,brueggers-bagels-apex,FALSE,3,25,760 West Williams St,27502,35.7377271,-78.8641137,$,19193677720,"bagels,breakfast_brunch,sandwiches"
18,Damien Maass DJ & Video Service,damien-maass-dj-and-video-service-apex,FALSE,5,7,103 Sea Biscuit Ln,27539,35.66705,-78.7519499,NA,19192674081,"djs,videographers"
19,Fortnight Brewing Company,fortnight-brewing-company-cary,FALSE,4,45,1006 SW Maynard Rd,27511,35.776575,-78.802209,$,19193426604,breweries
20,"Dance with the Pen, K-12 Tutoring",dance-with-the-pen-k-12-tutoring-chapel-hill,FALSE,5,1,1289 Fordham Blvd,27517,35.9322956,-79.0241907,NA,19199282999,"privatetutors,educationservices,tutoring"
1,Cook Out,cook-out-cary,FALSE,3.5,56,1607 Walnut St,27511,35.76411,-78.74809,$,NA,"hotdogs,burgers,hotdog"
2,McDonald's,mcdonalds-cary-7,FALSE,4,6,1299 Kildaire Farm Rd,27511,35.7622414,-78.7828979,$,19194693519,"hotdogs,burgers"
3,McDonald's,mcdonalds-cary-6,FALSE,1.5,13,869 SE Maynard Rd,27511,35.7763214,-78.7646484,NA,19194673883,"hotdogs,burgers"
4,McDonald's,mcdonalds-cary,FALSE,2,10,1831 Walnut St,27511,35.7593543,-78.7425144,$,19192330080,"burgers,hotdogs"
5,Dave And Busters Cary,dave-and-busters-cary-cary,FALSE,2.5,121,1105 Walnut St,27511,35.77433769,-78.7614014,$$,19195356800,"sportsbars,burgers,tradamerican"
6,McDonald's,mcdonalds-raleigh-27,FALSE,1.5,10,601 Corporate Ctr Dr,27607,35.79003908,-78.74084158,$,19192334144,"burgers,hotdogs"
7,Remington Grill Burgers & BBQ,remington-grill-burgers-and-bbq-cary,FALSE,3,49,208 Crossroads Blvd,27518,35.76073884,-78.74037902,$,19192331494,"bbq,burgers,sandwiches"
8,BURGERFI,burgerfi-cary,FALSE,4,202,2052 Renaissance Park Place,27513,35.82736,-78.771589,$$,19196598700,"hotdog,burgers,tradamerican"
9,Red Robin Gourmet Burgers,red-robin-gourmet-burgers-cary,FALSE,3,56,2260 Walnut St,27511,35.75471279,-78.74182224,$$,19198545415,"tradamerican,burgers"
10,Burger 21,burger-21-cary,FALSE,4,100,14220 Bradford Green Sq,27513,35.7938648,-78.846784,$$,19194620900,"burgers,gluten_free,hotdogs"
11,Cook Out,cook-out-raleigh-3,FALSE,4,84,3930 Western Blvd,27606,35.78482,-78.69305,$,NA,"burgers,hotdogs"
12,Chick-fil-A,chick-fil-a-cary-5,FALSE,3,30,411 Colonades Way,27518,35.740458,-78.776891,$,19198168222,hotdogs
13,Banana Leaf,banana-leaf-cary,FALSE,4,154,1026 Ryan Rd,27511,35.77662901,-78.76772329,$$,19194689958,"cantonese,asianfusion,szechuan"
14,Chick-fil-A,chick-fil-a-cary,FALSE,4,28,1803 N Harrison Ave,27513,35.829251,-78.769784,$,19196781444,hotdogs
15,Abbey Road Tavern & Grill,abbey-road-tavern-and-grill-cary,FALSE,3.5,162,1195 W Chatham St,27513,35.77071012,-78.80702527,$$,19194814434,"bars,burgers,tradamerican"
16,Subway,subway-cary,FALSE,4,5,311 Crossroads Blvd,27518,35.7612293,-78.7380951,$,19198519594,"sandwiches,hotdogs"
17,Jasmin Mediterranean Bistro,jasmin-mediterranean-bistro-cary-2,FALSE,4,133,,27511,35.76323,-78.74817,$,19194691112,"mediterranean,lebanese"
18,McDonald's,mcdonalds-cary-5,FALSE,2,21,1805 N Harrison Ave,27513,35.82978,-78.76918,$,19196771424,"hotdogs,burgers"
